#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	wuyuanensis	CGMCC 4.7042	NZ_FNHI01000023.1	52888	63455	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_FNHI01000023.1/52888-63455	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103455.1/NZ_FNHI01000023/1/52888/63455
Streptomyces	wuyuanensis	CGMCC 4.7042	NZ_FNHI01000029.1	17718	28126	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_FNHI01000029.1/17718-28126	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103455.1/NZ_FNHI01000029/1/17718/28126
Streptomyces	Unclassified	None	NZ_FKJI03000062.1	0	7883	melanin	True	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_FKJI03000062.1/0-7883	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900079405.2/NZ_FKJI03000062/1/0/7883
Streptomyces	Unclassified	ZFG47	NZ_CP030073.1	5718263	5726359	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP030073.1/5718263-5726359	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003261055.1/NZ_CP030073/1/5718263/5726359
Streptomyces	Unclassified	ZFG47	NZ_CP030073.1	7830806	7852036	melanin - terpene hybrid	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP030073.1/7830806-7852036	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003261055.1/NZ_CP030073/1/7830806/7852036
Streptomyces	coeruleorubidus	ATCC 13740	NZ_CP023694.1	3414601	3423970	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP023694.1/3414601-3423970	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008705135.1/NZ_CP023694/1/3414601/3423970
Streptomyces	coeruleorubidus	ATCC 13740	NZ_CP023694.1	8822913	8833279	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP023694.1/8822913-8833279	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008705135.1/NZ_CP023694/1/8822913/8833279
Streptomyces	Unclassified	Z423-1	NZ_CP053109.1	6112409	6121435	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CP053109.1/6112409-6121435	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013009255.1/NZ_CP053109/1/6112409/6121435
Streptomyces	Unclassified	Z423-1	NZ_CP053109.1	8788619	8882306	melanin - t1nrps - t1pks hybrid	False	scabichelin	100	BGC0000423	https://antismash-db.secondarymetabolites.org/go/NZ_CP053109.1/8788619-8882306	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013009255.1/NZ_CP053109/1/8788619/8882306
Streptomyces	Unclassified	None	NZ_CP045031.1	301278	310967	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP045031.1/301278-310967	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009025935.1/NZ_CP045031/1/301278/310967
Streptomyces	Unclassified	None	NZ_CP045031.1	2837725	2881840	melanin - t1nrps hybrid	False	istamycin	13	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP045031.1/2837725-2881840	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009025935.1/NZ_CP045031/1/2837725/2881840
Streptomyces	Unclassified	SID8356	NZ_WWGV01000021.1	461399	471864	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_WWGV01000021.1/461399-471864	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009862145.1/NZ_WWGV01000021/1/461399/471864
Streptomyces	nitrosporeus	ATCC 12769	NZ_CP023702.1	7245420	7271114	melanin - terpene hybrid	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP023702.1/7245420-7271114	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704555.1/NZ_CP023702/1/7245420/7271114
Streptomyces	Unclassified	CB02009	NZ_LIVV01000002.1	467764	478157	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LIVV01000002.1/467764-478157	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905825.1/NZ_LIVV01000002/1/467764/478157
Streptomyces	Unclassified	CB02009	NZ_LIVV01000005.1	118538	128952	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LIVV01000005.1/118538-128952	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905825.1/NZ_LIVV01000005/1/118538/128952
Streptomyces	Unclassified	CF386	NZ_FNHV01000010.1	260255	275229	butyrolactone - melanin hybrid	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FNHV01000010.1/260255-275229	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103585.1/NZ_FNHV01000010/1/260255/275229
Streptomyces	Unclassified	CF386	NZ_FNHV01000005.1	51167	72809	melanin - terpene hybrid	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_FNHV01000005.1/51167-72809	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103585.1/NZ_FNHV01000005/1/51167/72809
Streptomyces	griseofuscus	NG1-7	NZ_PDER01000004.1	197742	208339	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_PDER01000004.1/197742-208339	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003933295.1/NZ_PDER01000004/1/197742/208339
Streptomyces	venezuelae	ATCC 14583	NZ_CP029191.1	4299223	4309601	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP029191.1/4299223-4309601	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008642335.1/NZ_CP029191/1/4299223/4309601
Streptomyces	turgidiscabies	T45	NZ_BCMN01000030.1	4039	14516	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_BCMN01000030.1/4039-14516	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001485145.1/NZ_BCMN01000030/1/4039/14516
Streptomyces	Unclassified	CNS615	NZ_KB846726.1	25726	36146	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KB846726.1/25726-36146	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000365385.1/NZ_KB846726/1/25726/36146
Micromonospora	Unclassified	WMMC415	NZ_CP046104.1	2344258	2354666	melanin	False	saframycin A / saframycin B	4	BGC0000422	https://antismash-db.secondarymetabolites.org/go/NZ_CP046104.1/2344258-2354666	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009707425.1/NZ_CP046104/1/2344258/2354666
Streptomyces	venezuelae	ATCC 14583	NZ_CP029192.1	4210906	4221284	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP029192.1/4210906-4221284	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008642315.1/NZ_CP029192/1/4210906/4221284
Streptomyces	Unclassified	142MFCol3.1	NZ_AUKV01000003.1	50470	60851	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_AUKV01000003.1/50470-60851	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424945.1/NZ_AUKV01000003/1/50470/60851
Streptomyces	tirandamycinicus	HNM0039	NZ_CP029188.1	6579802	6590222	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP029188.1/6579802-6590222	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003097515.1/NZ_CP029188/1/6579802/6590222
Streptomyces	paucisporeus	CGMCC 4.2025	NZ_FRBI01000003.1	404898	415246	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FRBI01000003.1/404898-415246	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900142575.1/NZ_FRBI01000003/1/404898/415246
Streptomyces	Unclassified	HM190	NZ_CP047318.1	259371	324831	melanin - t1nrps hybrid	False	scabichelin	100	BGC0000423	https://antismash-db.secondarymetabolites.org/go/NZ_CP047318.1/259371-324831	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009857135.1/NZ_CP047318/1/259371/324831
Streptomyces	Unclassified	IMTB 1903	NZ_LQYB01000008.1	209737	236004	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_LQYB01000008.1/209737-236004	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001531145.1/NZ_LQYB01000008/1/209737/236004
Streptomyces	Unclassified	HM190	NZ_CP047318.1	3042921	3053356	melanin	False	istamycin	7	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP047318.1/3042921-3053356	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009857135.1/NZ_CP047318/1/3042921/3053356
Streptomyces	Unclassified	TP-A0875	NZ_BBZE01000011.1	309408	319951	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_BBZE01000011.1/309408-319951	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001293595.1/NZ_BBZE01000011/1/309408/319951
Streptomyces	Unclassified	GZWMJZ-114	NZ_RWGV01000005.1	32052	42574	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_RWGV01000005.1/32052-42574	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004123705.1/NZ_RWGV01000005/1/32052/42574
Streptomyces	Unclassified	LUP47b	NZ_MJAH01000014.1	179721	190210	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_MJAH01000014.1/179721-190210	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001746295.1/NZ_MJAH01000014/1/179721/190210
Streptomyces	alfalfae	ACCC40021	NZ_CP015588.1	4114397	4124724	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP015588.1/4114397-4124724	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001975025.1/NZ_CP015588/1/4114397/4124724
Streptomyces	Unclassified	WAC00288	NZ_CP027022.1	765941	775593	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP027022.1/765941-775593	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943895.1/NZ_CP027022/1/765941/775593
Streptomyces	Unclassified	WAC00288	NZ_CP027022.1	2735677	2746094	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP027022.1/2735677-2746094	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943895.1/NZ_CP027022/1/2735677/2746094
Streptomyces	Unclassified	QMT-12	NZ_CP050177.1	281522	331499	butyrolactone - melanin - t3pks hybrid	False	merochlorin A / merochlorin B / deschloro-merochlorin A / deschloro-merochlorin B / isochloro-merochlorin B / dichloro-merochlorin B / merochlorin D / merochlorin C	21	BGC0001083	https://antismash-db.secondarymetabolites.org/go/NZ_CP050177.1/281522-331499	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011694815.1/NZ_CP050177/1/281522/331499
Streptomyces	Unclassified	MnatMP-M77	NZ_FLTQ01000051.1	72401	82794	melanin	False	grixazone	61	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_FLTQ01000051.1/72401-82794	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090075.1/NZ_FLTQ01000051/1/72401/82794
Streptomyces	Unclassified	MnatMP-M77	NZ_FLTQ01000001.1	165785	176208	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_FLTQ01000001.1/165785-176208	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090075.1/NZ_FLTQ01000001/1/165785/176208
Streptomyces	Unclassified	MnatMP-M77	NZ_FLTQ01000004.1	162279	172765	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FLTQ01000004.1/162279-172765	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090075.1/NZ_FLTQ01000004/1/162279/172765
Streptomyces	Unclassified	BK239	NZ_SHKS01000001.1	304481	314964	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_SHKS01000001.1/304481-314964	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217285.1/NZ_SHKS01000001/1/304481/314964
Streptomyces	Unclassified	RLB1-33	NZ_CP050974.1	1164901	1175294	melanin	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP050974.1/1164901-1175294	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012273535.1/NZ_CP050974/1/1164901/1175294
Streptomyces	Unclassified	TP-A0356	NZ_BBZJ01000015.1	384095	394479	melanin	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_BBZJ01000015.1/384095-394479	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001417775.1/NZ_BBZJ01000015/1/384095/394479
Streptomyces	Unclassified	SPB78	NZ_GG657742.1	7395716	7406130	melanin	False	istamycin	2	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_GG657742.1/7395716-7406130	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000158855.1/NZ_GG657742/1/7395716/7406130
Streptomyces	Unclassified	MBT76	NZ_LNBE01000004.1	299831	309562	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LNBE01000004.1/299831-309562	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001445655.1/NZ_LNBE01000004/1/299831/309562
Streptomyces	Unclassified	MBT76	NZ_LNBE01000004.1	2879086	2889452	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LNBE01000004.1/2879086-2889452	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001445655.1/NZ_LNBE01000004/1/2879086/2889452
Streptomyces	Unclassified	CB03911	NZ_LWLA01000015.1	95177	105579	melanin	False	grixazone	38	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_LWLA01000015.1/95177-105579	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905045.1/NZ_LWLA01000015/1/95177/105579
Streptomyces	Unclassified	CB03911	NZ_LWLA01000034.1	206221	281420	melanin - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_LWLA01000034.1/206221-281420	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905045.1/NZ_LWLA01000034/1/206221/281420
Streptomyces	Unclassified	ICC1	NZ_CP030287.1	5656503	5666420	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP030287.1/5656503-5666420	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003287935.1/NZ_CP030287/1/5656503/5666420
Streptomyces	Unclassified	ICC1	NZ_CP030287.1	6246056	6289485	melanin - nrps-like hybrid	False	saframycin A / saframycin B	4	BGC0000422	https://antismash-db.secondarymetabolites.org/go/NZ_CP030287.1/6246056-6289485	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003287935.1/NZ_CP030287/1/6246056/6289485
Streptomyces	Unclassified	MJM1172	NZ_LIVP01000018.1	113829	141519	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LIVP01000018.1/113829-141519	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905425.1/NZ_LIVP01000018/1/113829/141519
Streptomyces	Unclassified	Mg1	NZ_CP011664.1	7093619	7121271	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP011664.1/7093619-7121271	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000412265.2/NZ_CP011664/1/7093619/7121271
Streptomyces	Unclassified	CB02115	NZ_LIVW01000001.1	777053	787476	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_LIVW01000001.1/777053-787476	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905645.1/NZ_LIVW01000001/1/777053/787476
Streptomyces	Unclassified	CB02115	NZ_LIVW01000003.1	150915	161407	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LIVW01000003.1/150915-161407	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905645.1/NZ_LIVW01000003/1/150915/161407
Streptomyces	Unclassified	YIM 121038	NZ_CP030771.1	3879528	3887116	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP030771.1/3879528-3887116	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006088715.1/NZ_CP030771/1/3879528/3887116
Streptomyces	Unclassified	YIM 121038	NZ_CP030771.1	5047339	5057732	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP030771.1/5047339-5057732	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006088715.1/NZ_CP030771/1/5047339/5057732
Streptomyces	Unclassified	CB02115	NZ_LIVW01000008.1	337855	348242	melanin	False	grixazone	61	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_LIVW01000008.1/337855-348242	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905645.1/NZ_LIVW01000008/1/337855/348242
Streptomyces	Unclassified	CS149	NZ_KZ679082.1	7484449	7494932	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KZ679082.1/7484449-7494932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003024215.1/NZ_KZ679082/1/7484449/7494932
Streptomyces	Unclassified	CS207	NZ_KZ819184.1	1544416	1555025	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KZ819184.1/1544416-1555025	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003116795.1/NZ_KZ819184/1/1544416/1555025
Streptomyces	Unclassified	DE0061	NZ_CP011522.1	411594	419344	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP011522.1/411594-419344	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001278095.1/NZ_CP011522/1/411594/419344
Streptomyces	Unclassified	DE0061	NZ_CP011522.1	7906977	7956565	melanin - t1nrps hybrid	False	coelichelin	81	BGC0000325	https://antismash-db.secondarymetabolites.org/go/NZ_CP011522.1/7906977-7956565	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001278095.1/NZ_CP011522/1/7906977/7956565
Streptomyces	Unclassified	p1417	NZ_WPNZ01000020.1	75605	85977	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_WPNZ01000020.1/75605-85977	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009755605.1/NZ_WPNZ01000020/1/75605/85977
Streptomyces	Unclassified	p1417	NZ_WPNZ01000009.1	231483	241864	melanin	False	bagremycin A / bagremycin B	50	BGC0000889	https://antismash-db.secondarymetabolites.org/go/NZ_WPNZ01000009.1/231483-241864	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009755605.1/NZ_WPNZ01000009/1/231483/241864
Streptomyces	Unclassified	H23	NZ_SOPG01000004.1	300390	310984	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_SOPG01000004.1/300390-310984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004522685.1/NZ_SOPG01000004/1/300390/310984
Streptomyces	Unclassified	CB03234	NZ_LIYH01000005.1	789380	799773	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LIYH01000005.1/789380-799773	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905885.1/NZ_LIYH01000005/1/789380/799773
Streptomyces	Unclassified	CB03234	NZ_LIYH01000009.1	19086	58857	melanin - nrps-like hybrid	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LIYH01000009.1/19086-58857	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905885.1/NZ_LIYH01000009/1/19086/58857
Streptomyces	pratensis	ATCC 33331	NC_016114.1	6830783	6841248	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NC_016114.1/6830783-6841248	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000176115.2/NC_016114/1/6830783/6841248
Streptomyces	Unclassified	CS014	NZ_KZ819155.1	74455	84938	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KZ819155.1/74455-84938	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003116685.1/NZ_KZ819155/1/74455/84938
Streptomyces	Unclassified	SID4912	NZ_WWJS01000026.1	143120	153621	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_WWJS01000026.1/143120-153621	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009865365.1/NZ_WWJS01000026/1/143120/153621
Streptomyces	Unclassified	BK329	NZ_SLZA01000001.1	436711	447212	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_SLZA01000001.1/436711-447212	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004341055.1/NZ_SLZA01000001/1/436711/447212
Streptomyces	Unclassified	BK329	NZ_SLZA01000020.1	36281	57987	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_SLZA01000020.1/36281-57987	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004341055.1/NZ_SLZA01000020/1/36281/57987
Streptomyces	Unclassified	CS159	NZ_KZ195577.1	5438387	5448843	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KZ195577.1/5438387-5448843	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002188335.1/NZ_KZ195577/1/5438387/5448843
Streptomyces	Unclassified	CB01201	NZ_NNBJ01000001.1	413329	423701	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_NNBJ01000001.1/413329-423701	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803085.1/NZ_NNBJ01000001/1/413329/423701
Streptomyces	Unclassified	CB01201	NZ_NNBJ01000002.1	374241	384760	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_NNBJ01000002.1/374241-384760	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803085.1/NZ_NNBJ01000002/1/374241/384760
Streptomyces	Unclassified	SFB5A	NZ_JACHJY010000006.1	132034	142433	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJY010000006.1/132034-142433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203895.1/NZ_JACHJY010000006/1/132034/142433
Streptomyces	Unclassified	CNR698	NZ_AZXC01000020.1	113232	123652	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_AZXC01000020.1/113232-123652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000515055.1/NZ_AZXC01000020/1/113232/123652
Streptomyces	Unclassified	Tu 6176	NZ_KK106990.1	3851	14387	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_KK106990.1/3851-14387	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000611795.1/NZ_KK106990/1/3851/14387
Streptomyces	Unclassified	TN58	NZ_CP018870.1	7031564	7058761	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP018870.1/7031564-7058761	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001941845.1/NZ_CP018870/1/7031564/7058761
Streptomyces	Unclassified	NBRC 110465	NZ_BDHJ01000015.1	155754	166231	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_BDHJ01000015.1/155754-166231	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001895105.1/NZ_BDHJ01000015/1/155754/166231
Streptomyces	tsukubensis	AT3	NZ_CP020700.1	5177071	5186369	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP020700.1/5177071-5186369	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003932715.1/NZ_CP020700/1/5177071/5186369
Streptomyces	tsukubensis	AT3	NZ_CP020700.1	7926042	7963742	melanin - t1pks hybrid	True	lobosamide A / lobosamide B / lobosamide C	15	BGC0001303	https://antismash-db.secondarymetabolites.org/go/NZ_CP020700.1/7926042-7963742	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003932715.1/NZ_CP020700/1/7926042/7963742
Streptomyces	Unclassified	Tu 2975	NZ_CP047140.1	1208337	1217615	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP047140.1/1208337-1217615	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009832925.1/NZ_CP047140/1/1208337/1217615
Streptomyces	Unclassified	Tu 2975	NZ_CP047140.1	3128085	3138622	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP047140.1/3128085-3138622	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009832925.1/NZ_CP047140/1/3128085/3138622
Streptomyces	Unclassified	OspMP-M45	NZ_LACQ01000007.1	147169	157670	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LACQ01000007.1/147169-157670	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002705695.1/NZ_LACQ01000007/1/147169/157670
Streptomyces	silvensis	ATCC 53525	NZ_LOCL01000042.1	301276	311648	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LOCL01000042.1/301276-311648	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001482415.1/NZ_LOCL01000042/1/301276/311648
Streptomyces	silvensis	ATCC 53525	NZ_LOCL01000044.1	77937	88318	melanin	False	bagremycin A / bagremycin B	44	BGC0000889	https://antismash-db.secondarymetabolites.org/go/NZ_LOCL01000044.1/77937-88318	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001482415.1/NZ_LOCL01000044/1/77937/88318
