#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Cellulomonas	Unclassified	KH9	NZ_FOSE01000003.1	0	32228	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOSE01000003.1/0-32228	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900114185.1/NZ_FOSE01000003/1/0/32228
Pseudoalteromonas	spongiae	UST010723-006	NZ_CP011039.1	2367073	2411373	arylpolyene - resorcinol hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP011039.1/2367073-2411373	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000238255.3/NZ_CP011039/1/2367073/2411373
Prevotella	oralis	CC98A	NZ_KI669541.1	420443	461582	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI669541.1/420443-461582	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000507905.1/NZ_KI669541/1/420443/461582
Unclassified	Unclassified	MalM14	NZ_CP036342.1	5298483	5339572	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP036342.1/5298483-5339572	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007746535.1/NZ_CP036342/1/5298483/5339572
Chitinophaga	Unclassified	1310	NZ_CP051205.1	4750096	4811105	resorcinol - t3pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP051205.1/4750096-4811105	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012516355.1/NZ_CP051205/1/4750096/4811105
Chitinophaga	Unclassified	1310	NZ_CP051205.1	7757016	7840990	arylpolyene - nrps-like - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP051205.1/7757016-7840990	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012516355.1/NZ_CP051205/1/7757016/7840990
Arenibacter	algicola	SMS7	NZ_CP022515.1	3163482	3216216	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022515.1/3163482-3216216	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002234495.1/NZ_CP022515/1/3163482/3216216
Delftia	tsuruhatensis	CM13	NZ_CP017420.1	3383678	3425640	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017420.1/3383678-3425640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001753225.1/NZ_CP017420/1/3383678/3425640
Sphingobacterium	Unclassified	NYYP31	NZ_SMMI01000016.1	15839	57723	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SMMI01000016.1/15839-57723	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009733535.1/NZ_SMMI01000016/1/15839/57723
Chryseobacterium	Unclassified	YR477	NZ_JUGP01000009.1	185951	257144	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JUGP01000009.1/185951-257144	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000799375.1/NZ_JUGP01000009/1/185951/257144
Neisseria	Unclassified	HMSC064D07	NZ_KV831652.1	0	14194	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV831652.1/0-14194	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001837185.1/NZ_KV831652/1/0/14194
Pseudomonas	seleniipraecipitans	LMG 25475	NZ_FNBM01000003.1	225761	278255	arylpolyene - resorcinol hybrid	False	APE Vf	40	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_FNBM01000003.1/225761-278255	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900102335.1/NZ_FNBM01000003/1/225761/278255
Chryseobacterium	shandongense	G0239	NZ_CP033914.1	293024	358895	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP033914.1/293024-358895	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815615.1/NZ_CP033914/1/293024/358895
Vibrio	Unclassified	ZWAL4003	NZ_CP049331.1	2069591	2115642	arylpolyene - resorcinol hybrid	False	thailanstatin A	10	BGC0001114	https://antismash-db.secondarymetabolites.org/go/NZ_CP049331.1/2069591-2115642	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011064285.1/NZ_CP049331/1/2069591/2115642
Delftia	Unclassified	Cs1-4	NC_015563.1	5477745	5519698	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015563.1/5477745-5519698	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000214395.1/NC_015563/1/5477745/5519698
Leadbetterella	byssophila	DSM 17132	NC_014655.1	1509193	1581190	arylpolyene - resorcinol hybrid	False	flexirubin	66	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_014655.1/1509193-1581190	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000166395.1/NC_014655/1/1509193/1581190
Niabella	yanshanensis	HAMBI_3031	NZ_QLKR01000002.1	454282	518736	arylpolyene - resorcinol hybrid	False	flexirubin	24	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_QLKR01000002.1/454282-518736	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003349965.1/NZ_QLKR01000002/1/454282/518736
Pseudorhodoferax	Unclassified	Leaf274	NZ_LMNA01000010.1	9963	51868	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LMNA01000010.1/9963-51868	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001422445.1/NZ_LMNA01000010/1/9963/51868
Rhodoferax	Unclassified	OV413	NZ_FNJA01000005.1	197815	239708	resorcinol	False	lipopolysaccharide	25	BGC0000773	https://antismash-db.secondarymetabolites.org/go/NZ_FNJA01000005.1/197815-239708	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900104385.1/NZ_FNJA01000005/1/197815/239708
Halomonas	Unclassified	SL1	NZ_PYUQ02000014.1	127590	168706	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PYUQ02000014.1/127590-168706	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003030865.2/NZ_PYUQ02000014/1/127590/168706
Oscillatoria	nigro-viridis	PCC 7112	NC_019729.1	172635	213101	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_019729.1/172635-213101	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000317475.1/NC_019729/1/172635/213101
Demequina	oxidasica	NBRC 106264	NZ_BBRE01000002.1	110422	151553	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_BBRE01000002.1/110422-151553	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000975115.1/NZ_BBRE01000002/1/110422/151553
Flavobacterium	Unclassified	SG815	NZ_JABBHH010000010.1	90304	142776	arylpolyene - resorcinol hybrid	False	flexirubin	83	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JABBHH010000010.1/90304-142776	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012932585.1/NZ_JABBHH010000010/1/90304/142776
Unclassified	274	F0058	NZ_GG774890.1	91728	132862	resorcinol	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_GG774890.1/91728-132862	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163695.1/NZ_GG774890/1/91728/132862
Paenibacillus	Unclassified	UNC217MF	NZ_JMLT01000029.1	0	38243	resorcinol - sactipeptide hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMLT01000029.1/0-38243	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000686865.1/NZ_JMLT01000029/1/0/38243
Achromobacter	Unclassified	B7	NZ_CP032084.1	6029688	6071656	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032084.1/6029688-6071656	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003600685.1/NZ_CP032084/1/6029688/6071656
Parvularcula	Unclassified	SM1705	NZ_QUQO01000002.1	63833	104967	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QUQO01000002.1/63833-104967	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003399445.1/NZ_QUQO01000002/1/63833/104967
Conchiformibius	kuhniae	DSM 17694	NZ_KE386801.1	12999	56250	arylpolyene - resorcinol - terpene hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KE386801.1/12999-56250	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000428785.1/NZ_KE386801/1/12999/56250
Providencia	Unclassified	wls1916	NZ_WLUL01000004.1	0	39696	resorcinol	True	taxlllaid A	24	BGC0001133	https://antismash-db.secondarymetabolites.org/go/NZ_WLUL01000004.1/0-39696	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009706585.1/NZ_WLUL01000004/1/0/39696
Variovorax	Unclassified	1180	NZ_VIWE01000001.1	772841	818996	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VIWE01000001.1/772841-818996	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007829135.1/NZ_VIWE01000001/1/772841/818996
Variovorax	Unclassified	1180	NZ_VIWE01000002.1	348073	389990	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VIWE01000002.1/348073-389990	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007829135.1/NZ_VIWE01000002/1/348073/389990
Paenibacillus	Unclassified	NEAU-GSW1	NZ_WOVL01000003.1	41572	83441	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WOVL01000003.1/41572-83441	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009737085.1/NZ_WOVL01000003/1/41572/83441
Advenella	mimigardefordensis	DPN7	NZ_CP003915.1	2242860	2284828	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP003915.1/2242860-2284828	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000521505.1/NZ_CP003915/1/2242860/2284828
Mangrovibacterium	diazotrophicum	DSM 27148	NZ_RAPN01000001.1	1467728	1508871	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RAPN01000001.1/1467728-1508871	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003610535.1/NZ_RAPN01000001/1/1467728/1508871
Pedobacter	caeni	DSM 16990	NZ_FQUQ01000001.1	1253691	1295569	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FQUQ01000001.1/1253691-1295569	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900129215.1/NZ_FQUQ01000001/1/1253691/1295569
Orrella	dioscoreae	None	NZ_LT907988.1	186367	228299	resorcinol	False	formicamycins A-M	4	BGC0001590	https://antismash-db.secondarymetabolites.org/go/NZ_LT907988.1/186367-228299	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900089455.2/NZ_LT907988/1/186367/228299
Pseudomonas	Unclassified	URMO17WK12:I2	NZ_QKYW01000001.1	911704	964583	arylpolyene - resorcinol hybrid	False	APE Vf	40	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_QKYW01000001.1/911704-964583	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003253735.1/NZ_QKYW01000001/1/911704/964583
Azoarcus	olearius	DQS-4	NC_008702.1	290291	336980	arylpolyene - resorcinol hybrid	False	neoantimycin	15	BGC0001919	https://antismash-db.secondarymetabolites.org/go/NC_008702.1/290291-336980	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000061505.1/NC_008702/1/290291/336980
Mycobacterium	Unclassified	155	NZ_KB892705.1	3284347	3335821	resorcinol - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB892705.1/3284347-3335821	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000373905.1/NZ_KB892705/1/3284347/3335821
Brevundimonas	alba	DSM 4736	NZ_JAATJM010000001.1	1709731	1750880	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAATJM010000001.1/1709731-1750880	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011927945.1/NZ_JAATJM010000001/1/1709731/1750880
Ferriphaselus	Unclassified	R-1	NZ_JQKP01000003.1	136431	183977	arylpolyene - resorcinol hybrid	False	APE Vf	15	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_JQKP01000003.1/136431-183977	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000746095.1/NZ_JQKP01000003/1/136431/183977
Achromobacter	marplatensis	CECT 7342	NZ_QNRM01000003.1	446346	488281	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QNRM01000003.1/446346-488281	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003315095.1/NZ_QNRM01000003/1/446346/488281
Alcaligenes	aquatilis	393	NZ_RHXD01000004.1	12912	88661	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_RHXD01000004.1/12912-88661	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003938225.1/NZ_RHXD01000004/1/12912/88661
Desulfoluna	spongiiphila	AA1	NZ_FMUX01000002.1	354978	396130	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMUX01000002.1/354978-396130	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101345.1/NZ_FMUX01000002/1/354978/396130
Arenibacter	echinorum	DSM 23522	NZ_QLLN01000001.1	283439	336168	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QLLN01000001.1/283439-336168	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003259375.1/NZ_QLLN01000001/1/283439/336168
Pseudomonas	Unclassified	Leaf83	NZ_LMMB01000001.1	808435	861340	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_LMMB01000001.1/808435-861340	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001422075.1/NZ_LMMB01000001/1/808435/861340
Capnocytophaga	endodontalis	ChDC OS43	NZ_CP022022.1	3372087	3412686	resorcinol	True	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022022.1/3372087-3412686	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002209445.1/NZ_CP022022/1/3372087/3412686
Flavobacterium	Unclassified	ATCC 35103	NZ_MTQF01000003.1	184982	240381	arylpolyene - resorcinol hybrid	False	flexirubin	88	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_MTQF01000003.1/184982-240381	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001975985.1/NZ_MTQF01000003/1/184982/240381
Desulfosarcina	ovata	28bB2T	NZ_AP021876.1	4991729	5031975	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP021876.1/4991729-5031975	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009688985.1/NZ_AP021876/1/4991729/5031975
Flavobacterium	saliperosum	CGMCC 1.3801	NZ_FMTY01000001.1	634160	690027	arylpolyene - resorcinol hybrid	False	flexirubin	80	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FMTY01000001.1/634160-690027	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900100625.1/NZ_FMTY01000001/1/634160/690027
Flavobacterium	Unclassified	Root186	NZ_LMHW01000014.1	278352	332101	arylpolyene - resorcinol hybrid	False	flexirubin	91	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LMHW01000014.1/278352-332101	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001428525.1/NZ_LMHW01000014/1/278352/332101
Lysobacter	antibioticus	ATCC 29479	NZ_CP013141.1	2358581	2400483	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013141.1/2358581-2400483	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001442535.1/NZ_CP013141/1/2358581/2400483
Maribacter	Unclassified	RZ26	NZ_VATY01000001.1	808346	862275	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VATY01000001.1/808346-862275	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005885635.1/NZ_VATY01000001/1/808346/862275
Myroides	odoratimimus	CCUG 10230	NZ_KE161015.1	92603	144989	arylpolyene - resorcinol hybrid	False	flexirubin	66	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_KE161015.1/92603-144989	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000242075.2/NZ_KE161015/1/92603/144989
Paenibacillus	Unclassified	Soil787	NZ_LMSP01000047.1	30577	72446	bacteriocin - lap - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LMSP01000047.1/30577-72446	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001429545.1/NZ_LMSP01000047/1/30577/72446
Achromobacter	xylosoxidans	2789STDY5608630	NZ_CYUA01000003.1	472933	514865	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CYUA01000003.1/472933-514865	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001299215.1/NZ_CYUA01000003/1/472933/514865
Achromobacter	xylosoxidans	2789STDY5608630	NZ_CYTP01000003.1	481721	523653	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CYTP01000003.1/481721-523653	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001299235.1/NZ_CYTP01000003/1/481721/523653
Pseudomonas	chengduensis	DSM 26382	NZ_FMZQ01000001.1	807470	860375	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_FMZQ01000001.1/807470-860375	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900102635.1/NZ_FMZQ01000001/1/807470/860375
Unclassified	Unclassified	2226	NZ_CP054689.1	1453969	1495853	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP054689.1/1453969-1495853	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013348725.1/NZ_CP054689/1/1453969/1495853
Achromobacter	xylosoxidans	2789STDY5608630	NZ_CABIYZ010000002.1	1036397	1078329	resorcinol	False	S-layer glycan	13	BGC0000794	https://antismash-db.secondarymetabolites.org/go/NZ_CABIYZ010000002.1/1036397-1078329	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902363095.1/NZ_CABIYZ010000002/1/1036397/1078329
Aquimarina	Unclassified	None	NZ_OMKB01000002.1	221486	274995	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_OMKB01000002.1/221486-274995	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900299485.1/NZ_OMKB01000002/1/221486/274995
Chitinophaga	niabensis	DSM 24787	NZ_FSRA01000002.1	2267023	2313294	arylpolyene - resorcinol hybrid	False	flexirubin	13	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FSRA01000002.1/2267023-2313294	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900129465.1/NZ_FSRA01000002/1/2267023/2313294
Pedobacter	steynii	DX4	NZ_JABMKU010000014.1	126954	167029	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABMKU010000014.1/126954-167029	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013204785.1/NZ_JABMKU010000014/1/126954/167029
Pseudanabaena	Unclassified	PCC 7367	NC_019701.1	756310	798188	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_019701.1/756310-798188	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000317065.1/NC_019701/1/756310/798188
Mucilaginibacter	Unclassified	OK098	NZ_FRCM01000001.1	1641147	1680667	arylpolyene - resorcinol hybrid	True	flexirubin	36	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_FRCM01000001.1/1641147-1680667	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900142915.1/NZ_FRCM01000001/1/1641147/1680667
Chryseobacterium	Unclassified	AG363	NZ_RAQF01000006.1	8487	74308	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_RAQF01000006.1/8487-74308	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003610675.1/NZ_RAQF01000006/1/8487/74308
Catellatospora	methionotrophica	IMSNU 22006	NZ_JAAOTJ010000001.1	1251602	1292706	resorcinol	False	LL-D49194α1 (LLD)	3	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_JAAOTJ010000001.1/1251602-1292706	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011297335.1/NZ_JAAOTJ010000001/1/1251602/1292706
Frankia	saprophytica	CN3	NZ_KI912266.1	4700484	4741630	resorcinol	False	mithramycin	5	BGC0000247	https://antismash-db.secondarymetabolites.org/go/NZ_KI912266.1/4700484-4741630	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000235425.2/NZ_KI912266/1/4700484/4741630
Delftia	acidovorans	SPH-1	NC_010002.1	1859219	1901172	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010002.1/1859219-1901172	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000018665.1/NC_010002/1/1859219/1901172
Microbacterium	Unclassified	No. 7	NZ_CP012697.1	1972758	2021015	resorcinol - t1nrps hybrid	False	streptobactin	23	BGC0000368	https://antismash-db.secondarymetabolites.org/go/NZ_CP012697.1/1972758-2021015	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001314225.1/NZ_CP012697/1/1972758/2021015
Rheinheimera	pacifica	DSM 17616	NZ_FNXF01000013.1	68205	109312	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNXF01000013.1/68205-109312	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900108485.1/NZ_FNXF01000013/1/68205/109312
Luteimonas	abyssi	XH031	NZ_KQ759763.1	1473024	1514998	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ759763.1/1473024-1514998	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001482195.1/NZ_KQ759763/1/1473024/1514998
Paenibacillus	daejeonensis	DSM 15491	NZ_KB899673.1	80807	122811	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB899673.1/80807-122811	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378385.1/NZ_KB899673/1/80807/122811
Aliivibrio	wodanis	None	NZ_LN554846.1	2096168	2142256	arylpolyene - resorcinol hybrid	False	amphi-enterobactin 1 / amphi-enterobactin 2 / amphi-enterobactin 3 / amphi-enterobactin 4	29	BGC0001890	https://antismash-db.secondarymetabolites.org/go/NZ_LN554846.1/2096168-2142256	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000953695.1/NZ_LN554846/1/2096168/2142256
Delftia	acidovorans	RAY209	NZ_RJUY01000003.1	771520	813473	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RJUY01000003.1/771520-813473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003752215.1/NZ_RJUY01000003/1/771520/813473
Collimonas	fungivorans	Ter331	NC_015856.1	1974901	2016782	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015856.1/1974901-2016782	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000221045.1/NC_015856/1/1974901/2016782
Glycomyces	artemisiae	CGMCC 4.7067	NZ_PVTJ01000009.1	141783	183613	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PVTJ01000009.1/141783-183613	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003002955.1/NZ_PVTJ01000009/1/141783/183613
Comamonas	koreensis	T50-37	NZ_CP043575.1	1691825	1733769	resorcinol	False	asukamycin	4	BGC0000187	https://antismash-db.secondarymetabolites.org/go/NZ_CP043575.1/1691825-1733769	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014076495.1/NZ_CP043575/1/1691825/1733769
Chryseobacterium	aureum	17S1E7	NZ_CP034661.1	2856925	2930233	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP034661.1/2856925-2930233	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003971235.1/NZ_CP034661/1/2856925/2930233
Niastella	koreensis	GR20-10	NC_016609.1	1767374	1809252	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016609.1/1767374-1809252	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000246855.1/NC_016609/1/1767374/1809252
Achromobacter	xylosoxidans	2789STDY5608630	NZ_CYSW01000004.1	311069	353001	resorcinol	False	O-antigen	20	BGC0000785	https://antismash-db.secondarymetabolites.org/go/NZ_CYSW01000004.1/311069-353001	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001299155.1/NZ_CYSW01000004/1/311069/353001
Desulfoluna	butyratoxydans	None	NZ_CAADHO010000003.1	280764	321916	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CAADHO010000003.1/280764-321916	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900699765.1/NZ_CAADHO010000003/1/280764/321916
Pseudomonas	Unclassified	GV034	NZ_QJSO01000004.1	305505	349836	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QJSO01000004.1/305505-349836	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003217055.1/NZ_QJSO01000004/1/305505/349836
Achromobacter	xylosoxidans	2789STDY5608630	NZ_CYTJ01000007.1	240381	282313	resorcinol	False	O-antigen	14	BGC0000782	https://antismash-db.secondarymetabolites.org/go/NZ_CYTJ01000007.1/240381-282313	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001299115.1/NZ_CYTJ01000007/1/240381/282313
Colwellia	agarivorans	QM50	NZ_MUZU01000002.1	132090	171788	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MUZU01000002.1/132090-171788	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002000085.1/NZ_MUZU01000002/1/132090/171788
